,Date,City,Tariff,Price,Driver id,Rate,Order merhod,User id
5607,2023-06-13T00:00:00.000000000,Krasnodar,Econom,2386,248DR,1,Android,757USR
5608,2023-06-04T00:00:00.000000000,Barnaul,Uber,1290,648DR,5,Browser,3952USR
5609,2023-06-22T00:00:00.000000000,Kaliningrad,Uber,780,844DR,4,Call-center,32USR
5610,2023-06-13T00:00:00.000000000,Kazan,Minivan,1156,619DR,2,iOS,3984USR
5611,2023-06-14T00:00:00.000000000,Moscow,Minivan,2995,761DR,4,Android,666USR
5612,2023-06-22T00:00:00.000000000,Krasnodar,Minivan,7321,479DR,5,iOS,2417USR
5613,2023-06-15T00:00:00.000000000,Tver,Minivan,4847,377DR,4,Browser,1158USR
5614,2023-06-06T00:00:00.000000000,Moscow,Econom,1710,230DR,2,Browser,3259USR
5615,2023-06-18T00:00:00.000000000,Ufa,Businnes,1960,363DR,2,Browser,2062USR
5616,2023-06-19T00:00:00.000000000,Barnaul,Econom,1311,199DR,5,Call-center,1581USR
5617,2023-06-15T00:00:00.000000000,Sochi,Econom,939,397DR,3,Call-center,304USR
5618,2023-06-27T00:00:00.000000000,Kazan,Uber,2311,780DR,4,Android,2263USR
5619,2023-06-07T00:00:00.000000000,Tver,Businnes,7243,864DR,5,Call-center,3475USR
5620,2023-06-16T00:00:00.000000000,Moscow,Uber,5462,100DR,3,iOS,1684USR
5621,2023-06-29T00:00:00.000000000,Barnaul,Econom,446,366DR,2,Browser,3500USR
5622,2023-06-08T00:00:00.000000000,Krasnodar,Minivan,1330,43DR,2,iOS,2368USR
5623,2023-06-01T00:00:00.000000000,Krasnodar,Businnes,6812,526DR,2,iOS,827USR
5624,2023-06-08T00:00:00.000000000,Kaliningrad,Uber,4607,518DR,1,Android,467USR
5625,2023-06-15T00:00:00.000000000,Moscow,Businnes,7299,840DR,3,Android,1849USR
5626,2023-06-28T00:00:00.000000000,Moscow,Businnes,8792,1DR,3,Android,3630USR
5627,2023-06-22T00:00:00.000000000,Samara,Businnes,2170,582DR,2,iOS,3014USR
5628,2023-06-19T00:00:00.000000000,Moscow,Businnes,6609,606DR,4,Browser,3326USR
5629,2023-06-24T00:00:00.000000000,Moscow,Minivan,7135,62DR,4,iOS,2773USR
5630,2023-06-22T00:00:00.000000000,Kaliningrad,Businnes,1595,684DR,5,Android,495USR
5631,2023-06-03T00:00:00.000000000,Kaliningrad,Minivan,1537,589DR,1,iOS,3591USR
5632,2023-06-28T00:00:00.000000000,Saint-Petersburg,Minivan,2571,375DR,2,Browser,170USR
5633,2023-06-16T00:00:00.000000000,Sochi,Businnes,8837,49DR,3,Browser,1695USR
5634,2023-06-22T00:00:00.000000000,Vladivostok,Uber,3538,351DR,3,Browser,3578USR
5635,2023-06-10T00:00:00.000000000,Kazan,Uber,2542,398DR,3,Call-center,3776USR
5636,2023-06-18T00:00:00.000000000,Moscow,Econom,2025,840DR,5,Android,2354USR
5637,2023-06-04T00:00:00.000000000,Barnaul,Uber,4432,794DR,2,Browser,1771USR
5638,2023-06-20T00:00:00.000000000,Krasnodar,Businnes,6861,14DR,1,iOS,76USR
5639,2023-06-23T00:00:00.000000000,Krasnodar,Econom,1766,240DR,5,Call-center,963USR
5640,2023-06-13T00:00:00.000000000,Samara,Uber,2589,107DR,5,iOS,3017USR
5641,2023-06-01T00:00:00.000000000,Kazan,Minivan,7037,827DR,1,Call-center,2770USR
5642,2023-06-25T00:00:00.000000000,Moscow,Businnes,8485,855DR,4,Call-center,836USR
5643,2023-06-29T00:00:00.000000000,Kazan,Minivan,5637,890DR,2,Android,3264USR
5644,2023-06-18T00:00:00.000000000,Saint-Petersburg,Uber,4197,854DR,3,Browser,2725USR
5645,2023-06-20T00:00:00.000000000,Tver,Uber,4118,152DR,1,Call-center,747USR
5646,2023-06-04T00:00:00.000000000,Kaliningrad,Businnes,2331,241DR,5,iOS,2823USR
5647,2023-06-08T00:00:00.000000000,Samara,Minivan,4355,441DR,3,iOS,224USR
5648,2023-06-18T00:00:00.000000000,Tver,Businnes,2702,576DR,3,iOS,1585USR
5649,2023-06-12T00:00:00.000000000,Kazan,Uber,1355,191DR,4,Android,1189USR
5650,2023-06-14T00:00:00.000000000,Vladivostok,Businnes,4166,459DR,2,Browser,2267USR
5651,2023-06-18T00:00:00.000000000,Krasnodar,Uber,2692,146DR,4,Call-center,161USR
5652,2023-06-26T00:00:00.000000000,Krasnodar,Uber,3342,777DR,4,iOS,2884USR
5653,2023-06-29T00:00:00.000000000,Sochi,Businnes,6060,831DR,1,Android,3083USR
5654,2023-06-24T00:00:00.000000000,Krasnodar,Uber,1714,810DR,3,Call-center,2219USR
5655,2023-06-21T00:00:00.000000000,Moscow,Econom,2608,717DR,5,Browser,2142USR
5656,2023-06-24T00:00:00.000000000,Saint-Petersburg,Minivan,6210,757DR,4,Browser,1362USR
5657,2023-06-12T00:00:00.000000000,Kazan,Econom,2597,260DR,5,iOS,3108USR
5658,2023-06-15T00:00:00.000000000,Moscow,Econom,147,401DR,4,Browser,50USR
5659,2023-06-01T00:00:00.000000000,Krasnodar,Businnes,6166,516DR,4,Browser,3249USR
5660,2023-06-18T00:00:00.000000000,Kaliningrad,Businnes,7841,799DR,4,iOS,2618USR
5661,2023-06-25T00:00:00.000000000,Saint-Petersburg,Econom,716,698DR,5,Call-center,3832USR
5662,2023-06-05T00:00:00.000000000,Samara,Businnes,3008,776DR,3,Browser,789USR
5663,2023-06-07T00:00:00.000000000,Kaliningrad,Uber,5403,308DR,1,Browser,85USR
5664,2023-06-22T00:00:00.000000000,Sochi,Businnes,8886,267DR,4,Call-center,2998USR
5665,2023-06-05T00:00:00.000000000,Kazan,Minivan,2801,136DR,3,Browser,1974USR
5666,2023-06-19T00:00:00.000000000,Ufa,Uber,1452,582DR,5,Browser,244USR
5667,2023-06-15T00:00:00.000000000,Tver,Uber,1962,139DR,3,iOS,1181USR
5668,2023-06-02T00:00:00.000000000,Saint-Petersburg,Uber,3332,454DR,2,iOS,3952USR
5669,2023-06-18T00:00:00.000000000,Barnaul,Businnes,7605,336DR,2,Android,3936USR
5670,2023-06-19T00:00:00.000000000,Kaliningrad,Minivan,4797,680DR,5,Call-center,3945USR
5671,2023-06-30T00:00:00.000000000,Sochi,Econom,2474,477DR,2,Android,118USR
5672,2023-06-18T00:00:00.000000000,Sochi,Businnes,7967,831DR,3,Android,1524USR
5673,2023-06-20T00:00:00.000000000,Samara,Minivan,4295,151DR,4,iOS,3588USR
5674,2023-06-15T00:00:00.000000000,Vladivostok,Minivan,2397,625DR,4,iOS,1756USR
5675,2023-06-03T00:00:00.000000000,Vladivostok,Minivan,7134,469DR,1,iOS,1343USR
5676,2023-06-25T00:00:00.000000000,Kazan,Businnes,6491,213DR,5,Call-center,1655USR
5677,2023-06-30T00:00:00.000000000,Vladivostok,Econom,1319,238DR,2,Call-center,2219USR
5678,2023-06-16T00:00:00.000000000,Sochi,Minivan,6794,796DR,2,Call-center,3450USR
5679,2023-06-22T00:00:00.000000000,Kazan,Econom,2539,842DR,5,Browser,585USR
5680,2023-06-20T00:00:00.000000000,Sochi,Econom,1762,13DR,1,Android,2929USR
5681,2023-06-27T00:00:00.000000000,Krasnodar,Econom,154,843DR,5,Browser,2495USR
5682,2023-06-14T00:00:00.000000000,Krasnodar,Uber,3284,210DR,1,iOS,3438USR
5683,2023-06-09T00:00:00.000000000,Sochi,Uber,5401,794DR,1,iOS,2675USR
5684,2023-06-25T00:00:00.000000000,Sochi,Econom,1324,569DR,3,Android,1368USR
5685,2023-06-01T00:00:00.000000000,Vladivostok,Uber,2053,557DR,4,iOS,2292USR
5686,2023-06-09T00:00:00.000000000,Saint-Petersburg,Minivan,1036,424DR,3,Browser,1051USR
5687,2023-06-06T00:00:00.000000000,Saint-Petersburg,Uber,1887,449DR,3,iOS,3625USR
5688,2023-06-18T00:00:00.000000000,Sochi,Econom,1983,725DR,2,Android,1070USR
5689,2023-06-12T00:00:00.000000000,Vladivostok,Uber,5882,829DR,3,Android,1199USR
5690,2023-06-02T00:00:00.000000000,Saint-Petersburg,Businnes,5692,250DR,4,iOS,2377USR
5691,2023-06-03T00:00:00.000000000,Saint-Petersburg,Econom,2389,315DR,5,iOS,3528USR
5692,2023-06-25T00:00:00.000000000,Kaliningrad,Businnes,2856,652DR,2,Call-center,1417USR
5693,2023-06-05T00:00:00.000000000,Saint-Petersburg,Uber,1282,89DR,3,Call-center,1292USR
5694,2023-06-28T00:00:00.000000000,Krasnodar,Econom,2264,141DR,1,iOS,3835USR
5695,2023-06-18T00:00:00.000000000,Kaliningrad,Uber,3689,608DR,2,Browser,1447USR
5696,2023-06-21T00:00:00.000000000,Barnaul,Minivan,1861,401DR,3,Call-center,2371USR
5697,2023-06-19T00:00:00.000000000,Tver,Econom,2025,699DR,2,Android,783USR
5698,2023-06-08T00:00:00.000000000,Kaliningrad,Econom,1592,628DR,4,Android,2502USR
5699,2023-06-19T00:00:00.000000000,Krasnodar,Minivan,4562,590DR,2,Call-center,2941USR
5700,2023-06-01T00:00:00.000000000,Moscow,Minivan,4154,68DR,4,Android,443USR
5701,2023-06-05T00:00:00.000000000,Krasnodar,Businnes,3263,590DR,2,Browser,574USR
5702,2023-06-14T00:00:00.000000000,Kaliningrad,Econom,274,666DR,5,iOS,1299USR
5703,2023-06-17T00:00:00.000000000,Saint-Petersburg,Uber,656,664DR,1,Call-center,2362USR
5704,2023-06-23T00:00:00.000000000,Kaliningrad,Minivan,4235,838DR,5,iOS,3268USR
5705,2023-06-23T00:00:00.000000000,Ufa,Businnes,3670,325DR,2,Browser,1755USR
5706,2023-06-11T00:00:00.000000000,Krasnodar,Uber,1960,589DR,2,iOS,2364USR
5707,2023-06-13T00:00:00.000000000,Samara,Businnes,1446,76DR,2,Call-center,2849USR
5708,2023-06-19T00:00:00.000000000,Ufa,Minivan,3426,489DR,2,Call-center,2373USR
5709,2023-06-28T00:00:00.000000000,Samara,Uber,1817,358DR,1,Call-center,783USR
5710,2023-06-17T00:00:00.000000000,Vladivostok,Uber,4202,850DR,4,iOS,3840USR
5711,2023-06-30T00:00:00.000000000,Krasnodar,Businnes,4293,443DR,1,Android,1295USR
5712,2023-06-15T00:00:00.000000000,Saint-Petersburg,Econom,1598,671DR,3,iOS,995USR
5713,2023-06-21T00:00:00.000000000,Ufa,Minivan,5795,859DR,4,Android,2186USR
5714,2023-06-26T00:00:00.000000000,Barnaul,Econom,604,811DR,1,iOS,2227USR
5715,2023-06-02T00:00:00.000000000,Sochi,Minivan,1120,648DR,4,Call-center,2581USR
5716,2023-06-04T00:00:00.000000000,Kazan,Businnes,8959,501DR,4,iOS,3957USR
5717,2023-06-13T00:00:00.000000000,Kazan,Uber,576,779DR,3,iOS,3875USR
5718,2023-06-11T00:00:00.000000000,Barnaul,Uber,2490,54DR,4,iOS,3198USR
5719,2023-06-23T00:00:00.000000000,Kazan,Businnes,3626,352DR,4,Android,3859USR
5720,2023-06-13T00:00:00.000000000,Saint-Petersburg,Uber,4659,748DR,5,Browser,2674USR
5721,2023-06-28T00:00:00.000000000,Vladivostok,Businnes,4306,843DR,2,Call-center,3407USR
5722,2023-06-20T00:00:00.000000000,Tver,Uber,5850,108DR,2,Android,738USR
5723,2023-06-15T00:00:00.000000000,Moscow,Uber,1295,124DR,1,Android,1711USR
5724,2023-06-17T00:00:00.000000000,Samara,Econom,2417,124DR,4,iOS,3760USR
5725,2023-06-01T00:00:00.000000000,Saint-Petersburg,Minivan,6892,806DR,2,Browser,1238USR
5726,2023-06-09T00:00:00.000000000,Kazan,Uber,2397,214DR,2,iOS,1848USR
5727,2023-06-10T00:00:00.000000000,Tver,Businnes,6637,895DR,3,Android,2108USR
5728,2023-06-22T00:00:00.000000000,Kaliningrad,Uber,2356,411DR,5,iOS,243USR
5729,2023-06-29T00:00:00.000000000,Ufa,Businnes,5113,813DR,4,Call-center,2506USR
5730,2023-06-27T00:00:00.000000000,Kaliningrad,Uber,4753,276DR,2,Browser,377USR
5731,2023-06-01T00:00:00.000000000,Kaliningrad,Minivan,5883,487DR,1,Call-center,1929USR
5732,2023-06-15T00:00:00.000000000,Moscow,Econom,1551,865DR,1,Call-center,1592USR
5733,2023-06-02T00:00:00.000000000,Moscow,Econom,421,643DR,2,Android,3891USR
5734,2023-06-02T00:00:00.000000000,Moscow,Econom,2318,786DR,5,Call-center,1755USR
5735,2023-06-04T00:00:00.000000000,Ufa,Uber,1378,843DR,1,Call-center,3205USR
5736,2023-06-05T00:00:00.000000000,Kazan,Econom,1003,713DR,4,Browser,107USR
5737,2023-06-19T00:00:00.000000000,Kazan,Uber,2713,192DR,5,iOS,3188USR
5738,2023-06-21T00:00:00.000000000,Kaliningrad,Econom,1785,889DR,4,Android,503USR
5739,2023-06-30T00:00:00.000000000,Krasnodar,Businnes,4566,402DR,5,iOS,3254USR
5740,2023-06-20T00:00:00.000000000,Krasnodar,Uber,1422,40DR,5,Call-center,2688USR
5741,2023-06-01T00:00:00.000000000,Vladivostok,Econom,1203,436DR,4,Android,2713USR
5742,2023-06-12T00:00:00.000000000,Sochi,Uber,996,772DR,1,iOS,3722USR
5743,2023-06-23T00:00:00.000000000,Sochi,Econom,1075,597DR,2,iOS,2759USR
5744,2023-06-21T00:00:00.000000000,Tver,Businnes,5031,419DR,2,Call-center,323USR
5745,2023-06-04T00:00:00.000000000,Vladivostok,Uber,5479,537DR,2,Android,2493USR
5746,2023-06-02T00:00:00.000000000,Vladivostok,Econom,1743,725DR,4,iOS,3772USR
5747,2023-06-30T00:00:00.000000000,Krasnodar,Minivan,7076,452DR,1,iOS,1677USR
5748,2023-06-28T00:00:00.000000000,Sochi,Businnes,7495,17DR,3,iOS,3097USR
5749,2023-06-29T00:00:00.000000000,Saint-Petersburg,Minivan,5109,266DR,1,iOS,32USR
5750,2023-06-08T00:00:00.000000000,Vladivostok,Uber,1094,511DR,2,Call-center,3720USR
5751,2023-06-17T00:00:00.000000000,Tver,Econom,347,216DR,1,iOS,1568USR
5752,2023-06-08T00:00:00.000000000,Kazan,Minivan,3738,261DR,2,Call-center,1804USR
5753,2023-06-21T00:00:00.000000000,Kaliningrad,Minivan,2759,521DR,2,Android,3737USR
5754,2023-06-07T00:00:00.000000000,Kazan,Uber,4709,508DR,5,iOS,2821USR
5755,2023-06-06T00:00:00.000000000,Kaliningrad,Uber,4999,858DR,2,Call-center,3367USR
5756,2023-06-17T00:00:00.000000000,Kaliningrad,Businnes,7119,230DR,4,iOS,1545USR
5757,2023-06-27T00:00:00.000000000,Barnaul,Econom,1643,536DR,2,Call-center,1630USR
5758,2023-06-07T00:00:00.000000000,Kazan,Minivan,5911,114DR,4,Call-center,2433USR
5759,2023-06-25T00:00:00.000000000,Tver,Businnes,2581,215DR,5,Android,3502USR
5760,2023-06-18T00:00:00.000000000,Ufa,Uber,4916,580DR,1,Call-center,3825USR
5761,2023-06-24T00:00:00.000000000,Kazan,Econom,2700,376DR,1,Call-center,2098USR
5762,2023-06-18T00:00:00.000000000,Moscow,Minivan,2708,772DR,1,Browser,2490USR
5763,2023-06-13T00:00:00.000000000,Kaliningrad,Minivan,2138,412DR,3,Browser,2758USR
5764,2023-06-26T00:00:00.000000000,Ufa,Minivan,6051,536DR,4,Browser,818USR
5765,2023-06-03T00:00:00.000000000,Moscow,Uber,1100,312DR,2,Android,1513USR
5766,2023-06-20T00:00:00.000000000,Barnaul,Uber,3447,460DR,5,iOS,441USR
5767,2023-06-22T00:00:00.000000000,Ufa,Uber,5283,177DR,3,Browser,3891USR
5768,2023-06-24T00:00:00.000000000,Vladivostok,Businnes,8219,377DR,4,Call-center,3807USR
5769,2023-06-18T00:00:00.000000000,Saint-Petersburg,Businnes,4173,64DR,4,iOS,3638USR
5770,2023-06-30T00:00:00.000000000,Krasnodar,Uber,4564,403DR,2,Call-center,2856USR
5771,2023-06-23T00:00:00.000000000,Kaliningrad,Minivan,1806,640DR,3,Android,1648USR
5772,2023-06-08T00:00:00.000000000,Sochi,Minivan,6857,748DR,3,Call-center,337USR
5773,2023-06-11T00:00:00.000000000,Moscow,Uber,5076,641DR,5,Call-center,290USR
5774,2023-06-18T00:00:00.000000000,Moscow,Businnes,6803,663DR,2,Android,1192USR
5775,2023-06-06T00:00:00.000000000,Tver,Businnes,1017,160DR,4,Browser,3440USR
5776,2023-06-01T00:00:00.000000000,Moscow,Minivan,4515,768DR,4,Browser,1270USR
5777,2023-06-24T00:00:00.000000000,Tver,Uber,4354,435DR,4,Android,3380USR
5778,2023-06-06T00:00:00.000000000,Kazan,Uber,937,277DR,1,Call-center,3600USR
5779,2023-06-01T00:00:00.000000000,Kaliningrad,Econom,823,616DR,4,Browser,2049USR
5780,2023-06-13T00:00:00.000000000,Tver,Econom,1962,441DR,5,Browser,1963USR
5781,2023-06-04T00:00:00.000000000,Tver,Uber,2877,394DR,3,Browser,2135USR
5782,2023-06-24T00:00:00.000000000,Krasnodar,Minivan,3104,299DR,3,Browser,1871USR
5783,2023-06-11T00:00:00.000000000,Moscow,Econom,1036,883DR,4,Android,503USR
5784,2023-06-04T00:00:00.000000000,Kazan,Econom,1632,807DR,5,Android,2090USR
5785,2023-06-24T00:00:00.000000000,Samara,Uber,4574,744DR,4,iOS,2429USR
5786,2023-06-15T00:00:00.000000000,Samara,Minivan,2860,897DR,5,Android,3998USR
5787,2023-06-25T00:00:00.000000000,Krasnodar,Uber,5028,55DR,1,iOS,1535USR
5788,2023-06-10T00:00:00.000000000,Barnaul,Minivan,1510,639DR,4,Android,2025USR
5789,2023-06-30T00:00:00.000000000,Barnaul,Econom,543,542DR,1,Call-center,959USR
5790,2023-06-28T00:00:00.000000000,Saint-Petersburg,Uber,5684,824DR,1,Browser,1929USR
5791,2023-06-15T00:00:00.000000000,Barnaul,Minivan,2612,801DR,3,Android,1529USR
5792,2023-06-04T00:00:00.000000000,Krasnodar,Minivan,2358,270DR,5,Android,875USR
5793,2023-06-17T00:00:00.000000000,Kaliningrad,Uber,3775,758DR,5,iOS,3196USR
5794,2023-06-03T00:00:00.000000000,Kazan,Econom,1387,334DR,5,Call-center,205USR
5795,2023-06-24T00:00:00.000000000,Saint-Petersburg,Uber,2961,222DR,1,Android,1425USR
5796,2023-06-27T00:00:00.000000000,Barnaul,Minivan,7193,879DR,4,Browser,1353USR
5797,2023-06-18T00:00:00.000000000,Sochi,Econom,498,608DR,1,iOS,3151USR
5798,2023-06-26T00:00:00.000000000,Tver,Uber,4292,642DR,1,iOS,675USR
5799,2023-06-15T00:00:00.000000000,Saint-Petersburg,Minivan,2135,897DR,3,Call-center,3444USR
5800,2023-06-16T00:00:00.000000000,Kaliningrad,Uber,1400,361DR,5,iOS,1586USR
5801,2023-06-18T00:00:00.000000000,Krasnodar,Minivan,5868,52DR,5,Android,2756USR
5802,2023-06-23T00:00:00.000000000,Vladivostok,Businnes,8623,654DR,3,Call-center,3831USR
5803,2023-06-20T00:00:00.000000000,Kaliningrad,Minivan,1850,373DR,5,iOS,1478USR
5804,2023-06-05T00:00:00.000000000,Kaliningrad,Businnes,3525,311DR,4,Browser,2518USR
5805,2023-06-15T00:00:00.000000000,Barnaul,Uber,1963,279DR,4,Browser,3624USR
5806,2023-06-21T00:00:00.000000000,Samara,Businnes,1983,224DR,1,iOS,3724USR
5807,2023-06-01T00:00:00.000000000,Kaliningrad,Econom,2867,704DR,3,Browser,344USR
5808,2023-06-28T00:00:00.000000000,Krasnodar,Uber,786,67DR,4,iOS,212USR
5809,2023-06-11T00:00:00.000000000,Ufa,Businnes,4569,233DR,3,Call-center,3346USR
5810,2023-06-29T00:00:00.000000000,Sochi,Econom,2364,481DR,3,Android,954USR
5811,2023-06-11T00:00:00.000000000,Barnaul,Uber,1029,498DR,4,Browser,3036USR
5812,2023-06-05T00:00:00.000000000,Samara,Businnes,5719,118DR,5,Call-center,1553USR
5813,2023-06-13T00:00:00.000000000,Krasnodar,Econom,1214,72DR,3,Browser,3246USR
5814,2023-06-14T00:00:00.000000000,Barnaul,Econom,2642,89DR,5,Android,2266USR
5815,2023-06-01T00:00:00.000000000,Tver,Minivan,2184,567DR,5,Android,908USR
5816,2023-06-26T00:00:00.000000000,Samara,Minivan,7146,67DR,2,Browser,3019USR
5817,2023-06-08T00:00:00.000000000,Sochi,Econom,935,20DR,1,Android,2554USR
5818,2023-06-26T00:00:00.000000000,Kaliningrad,Uber,3104,173DR,1,Android,3345USR
5819,2023-06-20T00:00:00.000000000,Vladivostok,Econom,839,152DR,2,Android,3267USR
5820,2023-06-25T00:00:00.000000000,Moscow,Businnes,1506,763DR,1,Call-center,1610USR
5821,2023-06-06T00:00:00.000000000,Saint-Petersburg,Econom,525,94DR,3,iOS,973USR
5822,2023-06-30T00:00:00.000000000,Krasnodar,Minivan,838,364DR,2,iOS,2389USR
5823,2023-06-19T00:00:00.000000000,Kaliningrad,Businnes,2080,113DR,4,Call-center,218USR
5824,2023-06-05T00:00:00.000000000,Moscow,Uber,3178,877DR,4,Android,3377USR
5825,2023-06-07T00:00:00.000000000,Kazan,Minivan,5996,63DR,4,iOS,2619USR
5826,2023-06-02T00:00:00.000000000,Barnaul,Uber,3125,348DR,3,Browser,1717USR
5827,2023-06-18T00:00:00.000000000,Barnaul,Econom,1468,574DR,5,Browser,2925USR
5828,2023-06-25T00:00:00.000000000,Samara,Econom,2718,13DR,4,Android,2299USR
5829,2023-06-11T00:00:00.000000000,Kaliningrad,Uber,4997,704DR,3,iOS,2427USR
5830,2023-06-23T00:00:00.000000000,Samara,Econom,2874,844DR,5,Android,38USR
5831,2023-06-17T00:00:00.000000000,Barnaul,Uber,5207,777DR,2,iOS,2761USR
5832,2023-06-05T00:00:00.000000000,Vladivostok,Businnes,6921,75DR,3,Android,333USR
5833,2023-06-30T00:00:00.000000000,Barnaul,Econom,1543,256DR,4,Android,879USR
5834,2023-06-28T00:00:00.000000000,Kaliningrad,Uber,4295,716DR,2,iOS,647USR
5835,2023-06-09T00:00:00.000000000,Kaliningrad,Businnes,4933,247DR,1,Call-center,521USR
5836,2023-06-21T00:00:00.000000000,Kazan,Uber,1162,895DR,5,Android,3082USR
5837,2023-06-02T00:00:00.000000000,Saint-Petersburg,Uber,1850,549DR,4,Android,3488USR
5838,2023-06-18T00:00:00.000000000,Moscow,Uber,4004,608DR,5,Browser,134USR
5839,2023-06-26T00:00:00.000000000,Tver,Econom,2505,804DR,3,Android,2158USR
5840,2023-06-20T00:00:00.000000000,Krasnodar,Uber,673,735DR,1,Browser,1639USR
5841,2023-06-04T00:00:00.000000000,Moscow,Businnes,7959,291DR,5,Android,1940USR
5842,2023-06-24T00:00:00.000000000,Vladivostok,Businnes,6383,717DR,5,Android,1312USR
5843,2023-06-17T00:00:00.000000000,Barnaul,Minivan,6321,574DR,3,Call-center,777USR
5844,2023-06-26T00:00:00.000000000,Krasnodar,Minivan,863,526DR,2,Call-center,3734USR
5845,2023-06-25T00:00:00.000000000,Moscow,Econom,2728,99DR,1,Android,2254USR
5846,2023-06-18T00:00:00.000000000,Tver,Businnes,4428,869DR,1,Android,3735USR
5847,2023-06-01T00:00:00.000000000,Vladivostok,Uber,2573,297DR,1,iOS,1843USR
5848,2023-06-01T00:00:00.000000000,Ufa,Businnes,8849,523DR,5,Browser,3371USR
5849,2023-06-13T00:00:00.000000000,Kazan,Uber,5593,134DR,5,Android,1090USR
5850,2023-06-24T00:00:00.000000000,Barnaul,Businnes,1420,628DR,1,Android,3620USR
5851,2023-06-27T00:00:00.000000000,Moscow,Econom,1295,360DR,4,Browser,911USR
5852,2023-06-04T00:00:00.000000000,Tver,Businnes,2637,201DR,2,Android,2724USR
5853,2023-06-29T00:00:00.000000000,Sochi,Businnes,8001,876DR,4,Browser,3660USR
5854,2023-06-17T00:00:00.000000000,Moscow,Businnes,7906,45DR,2,Android,1848USR
5855,2023-06-12T00:00:00.000000000,Samara,Econom,2416,495DR,1,Android,3726USR
5856,2023-06-20T00:00:00.000000000,Kazan,Uber,5205,466DR,2,Call-center,1260USR
5857,2023-06-05T00:00:00.000000000,Krasnodar,Econom,1906,423DR,2,Android,1513USR
5858,2023-06-10T00:00:00.000000000,Sochi,Econom,1806,769DR,5,Call-center,3764USR
5859,2023-06-13T00:00:00.000000000,Ufa,Businnes,4224,311DR,1,Browser,3090USR
5860,2023-06-29T00:00:00.000000000,Moscow,Uber,761,217DR,4,Browser,3741USR
5861,2023-06-10T00:00:00.000000000,Vladivostok,Econom,1233,626DR,5,Browser,2643USR
5862,2023-06-07T00:00:00.000000000,Tver,Minivan,4581,456DR,4,Browser,2429USR
5863,2023-06-02T00:00:00.000000000,Sochi,Businnes,1872,814DR,1,Android,2978USR
5864,2023-06-09T00:00:00.000000000,Moscow,Businnes,2462,441DR,1,Call-center,3950USR
5865,2023-06-18T00:00:00.000000000,Vladivostok,Minivan,5447,138DR,2,Call-center,1519USR
5866,2023-06-07T00:00:00.000000000,Sochi,Econom,404,621DR,2,Call-center,2651USR
5867,2023-06-04T00:00:00.000000000,Vladivostok,Minivan,6469,113DR,2,iOS,2493USR
5868,2023-06-05T00:00:00.000000000,Ufa,Econom,581,241DR,1,Android,1244USR
5869,2023-06-22T00:00:00.000000000,Kazan,Econom,2265,671DR,3,Call-center,2354USR
5870,2023-06-17T00:00:00.000000000,Sochi,Businnes,1817,533DR,4,Browser,3182USR
5871,2023-06-02T00:00:00.000000000,Sochi,Businnes,2973,567DR,5,iOS,3581USR
5872,2023-06-02T00:00:00.000000000,Moscow,Uber,4551,852DR,2,iOS,699USR
5873,2023-06-21T00:00:00.000000000,Moscow,Businnes,3032,325DR,3,Browser,2295USR
5874,2023-06-18T00:00:00.000000000,Saint-Petersburg,Econom,2322,631DR,3,Call-center,1296USR
5875,2023-06-09T00:00:00.000000000,Sochi,Minivan,839,663DR,3,Android,3980USR
5876,2023-06-14T00:00:00.000000000,Barnaul,Businnes,8983,618DR,3,Android,665USR
5877,2023-06-21T00:00:00.000000000,Moscow,Econom,2936,599DR,1,Browser,195USR
5878,2023-06-12T00:00:00.000000000,Samara,Econom,1442,245DR,2,Android,711USR
5879,2023-06-21T00:00:00.000000000,Kazan,Uber,2681,238DR,3,Browser,803USR
5880,2023-06-17T00:00:00.000000000,Moscow,Econom,222,373DR,5,Browser,83USR
5881,2023-06-18T00:00:00.000000000,Samara,Uber,2964,127DR,4,Call-center,490USR
5882,2023-06-29T00:00:00.000000000,Saint-Petersburg,Minivan,4977,478DR,2,Android,2312USR
5883,2023-06-12T00:00:00.000000000,Samara,Businnes,5299,113DR,1,Android,3443USR
5884,2023-06-14T00:00:00.000000000,Vladivostok,Econom,842,760DR,3,Call-center,696USR
5885,2023-06-12T00:00:00.000000000,Saint-Petersburg,Businnes,4406,706DR,3,Android,1604USR
